"범죄별(1)",범죄별(2),범죄별(3),1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005
"범죄별(1)",범죄별(2),범죄별(3),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명)
"특별법범",학원의설립·운영에관한법률,소계,746,889,119.2,975,597,378,223,229,102.7,258,207,51,94,90,95.7,93,69,24,113,110,97.3,126,89,37,68,65,95.6,68,45,23,145,140,96.6,151,93,58,209,207,99.0,228,130,98,77,76,98.7,86,57,29,31,30,96.7,47,32,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",한국마사회법,소계,-,-,-,-,-,-,22,23,104.5,62,61,1,3,4,133.3,32,29,3,3,3,100.0,18,17,1,1,1,100.0,5,5,-,-,-,-,-,-,-,-,1,-,7,6,1,2,2,100.0,19,18,1,4,4,100.0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",항만법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",항만운송사업법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",해양오염방지법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",향토예비군설치법,소계,22983,21348,92.9,22417,22331,86,15390,13994,90.9,14023,13990,33,10503,9507,90.5,9648,9492,156,9122,7274,79.7,7286,7267,19,9872,7765,78.7,7781,7756,25,8383,6903,82.3,6916,6888,28,6048,5786,95.7,5809,5797,12,5783,4084,70.6,4109,4082,27,6920,5187,74.9,5207,5183,24,6536,5539,84.7,5547,5526,21,7320,5356,73.1,5365,5348,17,7118,5314,74.6,2919,2911,8,6142,4700,76.5,4738,4733,5
"특별법범",화염병사용 등의 처벌에 관한법률,소계,9,9,100.0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",화재보험법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,5,16.6,5,5,-
"특별법범",화재로인한 재해보상등에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,139,4,2.8,2,2,-,-,-,-,-,-,-
"특별법범",기타 특별법,소계,6723,6739,100.2,7898,6588,1310,483,444,91.9,575,497,78,1260,920,73.0,1340,1119,221,1055,944,89.5,1334,1086,248,2727,2670,97.9,3199,2478,721,4940,4841,98.0,5713,4011,1702,6368,6463,101.5,7769,5776,1993,7399,7388,99.9,9348,6040,3308,8743,8757,100.1,11577,7450,4127,742,694,93.5,1119,979,140,1090,1076,98.7,1743,1440,303,3489,3039,87.1,2818,2351,467,3159,3248,102.8,4150,3614,536
