"범죄별","기간별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년",
"장사등에관한법률","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","1","","2","1","6","3","2","","","","",
"장사등에관한법률","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","1","","","","-","-","","","","",
"장사등에관한법률","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","1","","","1","","-","-","","","","",
"장사등에관한법률","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","","","","","1","-","-","","","","",
"장사등에관한법률","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","3","1","1","1","3","1","-","","","","",
"장사등에관한법률","2일 이내","범죄발생부터 인지까지의 기간[건]","건","","1","1","2","2","4","4","2","2","","","","",
"장사등에관한법률","5일 이내","범죄발생부터 인지까지의 기간[건]","건","","2","7","3","2","12","6","2","2","","","","",
"장사등에관한법률","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","8","10","7","6","8","6","6","8","","","","",
"장사등에관한법률","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","17","19","19","27","26","26","29","19","","","","",
"장사등에관한법률","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","38","37","35","47","33","46","38","37","","","","",
"장사등에관한법률","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","109","76","75","96","98","222","132","123","","","","",
"저작권법","합계","범죄발생부터 인지까지의 기간[건]","건","3208","4731","6316","6503","6399","6613","7981","7175","6556","7878","8197","10275","11182",
"저작권법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","46","61","80","131","63","89","153","106","118","177","181","20","250",
"저작권법","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","14","4","4","3","1","5","3","6","1","2","4","1","1",
"저작권법","5시간 이내","범죄발생부터 인지까지의 기간[건]","건","3","","3","3","","1","2","1","-","-","-","-","7",
"저작권법","12시간 이내","범죄발생부터 인지까지의 기간[건]","건","10","5","11","6","3","12","13","1","-","5","2","1","10",
"저작권법","24시간 이내","범죄발생부터 인지까지의 기간[건]","건","28","34","60","46","94","73","73","56","95","58","65","3","48",
"저작권법","2일 이내","범죄발생부터 인지까지의 기간[건]","건","32","42","75","54","134","126","97","65","65","57","85","4","64",
"저작권법","5일 이내","범죄발생부터 인지까지의 기간[건]","건","261","89","108","168","221","240","241","218","217","223","206","14","131",
"저작권법","10일 이내","범죄발생부터 인지까지의 기간[건]","건","168","119","205","192","183","148","165","235","205","135","245","4","194",
"저작권법","30일 이내","범죄발생부터 인지까지의 기간[건]","건","384","","","","","","","","","","","","",
"저작권법","90일 이내","범죄발생부터 인지까지의 기간[건]","건","555","","","","","","","","","","","","",
"저작권법","90일 이상","범죄발생부터 인지까지의 기간[건]","건","1707","","","","","","","","","","","","",
"저작권법","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","437","703","622","479","433","460","642","495","502","716","52","927",
"저작권법","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","716","1271","1308","1182","1141","1344","1286","1323","1523","1762","96","2592",
"저작권법","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","3224","3796","3970","4039","4345","5430","4559","4037","5196","4931","10080","6958",
"전기공사업법","합계","범죄발생부터 인지까지의 기간[건]","건","","73","90","38","109","28","","","","","","","",
"전기공사업법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","","","1","2","","3","","","","","","","",
"전기공사업법","2시간 이내","범죄발생부터 인지까지의 기간[건]","건","","1","","","","","","","","","","","",
"전기공사업법","2일 이내","범죄발생부터 인지까지의 기간[건]","건","","","7","","","1","","","","","","","",
"전기공사업법","5일 이내","범죄발생부터 인지까지의 기간[건]","건","","4","1","","","1","","","","","","","",
"전기공사업법","10일 이내","범죄발생부터 인지까지의 기간[건]","건","","2","4","","","","","","","","","","",
"전기공사업법","1개월 이내","범죄발생부터 인지까지의 기간[건]","건","","6","3","3","2","5","","","","","","","",
"전기공사업법","3개월 이내","범죄발생부터 인지까지의 기간[건]","건","","11","11","4","10","1","","","","","","","",
"전기공사업법","3개월 초과","범죄발생부터 인지까지의 기간[건]","건","","49","63","29","97","17","","","","","","","",
"전기사업법","합계","범죄발생부터 인지까지의 기간[건]","건","379","358","284","153","169","69","40","","","44","85","88","72",
"전기사업법","1시간 이내","범죄발생부터 인지까지의 기간[건]","건","5","15","45","1","4","1","5","","","9","3","-","-",
