crime_type_original,region_original,occurrence_count,year,source_file,duplicate_key
폭력행위 등 처벌에 관한법률,영등포,612.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,556.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,영등포,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,43.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,36.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,24.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,10.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,23.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,16.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,12.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,옹진군,18.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,21.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,17.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,옹진군,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,1461.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,1377.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,535.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,353.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,404.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,383.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,302.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,용산,282.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,298.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,234.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,용산,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,509.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,637.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,286.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,184.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,168.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,191.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,157.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,울주군,146.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,116.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,151.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,울주군,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,20.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,465.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,94.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,289.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,160.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,353.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,48.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,유성,125.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,98.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,131.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,유성,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,2549.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,2471.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,994.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,565.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,463.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,474.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,378.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,은평,412.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,367.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,305.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,은평,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,1994,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,1995,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,1996,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,1997,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,1998,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,1999,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,2000,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,2001,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,2002,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,,2003,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,2501.0,2004,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,2653.0,2005,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,1048.0,2006,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,479.0,2007,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,425.0,2008,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,387.0,2009,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,351.0,2010,135_TX_13501_A048_20260915163423.csv,False
폭력행위 등 처벌에 관한법률,종로,292.0,2011,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,263.0,2012,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,287.0,2013,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2014,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2015,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2016,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2017,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2018,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2019,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2020,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2021,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2022,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2023,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,종로,,2024,135_TX_13501_A048_20260915163340.csv,False
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1994,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1995,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1996,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1997,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1998,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,1999,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2000,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2001,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2002,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,,2003,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,2663.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,546.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,1175.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,599.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,759.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,1011.0,2004,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,2573.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,560.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,1140.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,639.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,815.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,1257.0,2005,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,1159.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,307.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,527.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,369.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,184.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,512.0,2006,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,627.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,186.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,256.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,151.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,421.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,258.0,2007,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,602.0,2008,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,196.0,2008,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,314.0,2008,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,150.0,2008,135_TX_13501_A048_20260915163423.csv,True
폭력행위 등 처벌에 관한법률,중구,373.0,2008,135_TX_13501_A048_20260915163423.csv,True
