year,region,crime_type,occurrence_count,arrest_count,clearance_rate,source_period,source_file,data_role
2017,범위확인필요,폭력행위등처벌에관한법률위반(상습),17.0,16.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,"폭력행위등처벌에관한법률위반(상습집단,흉기등)",1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭력행위등처벌에관한법률위반(우범자),79.0,79.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,"폭력행위등처벌에관한법률위반(집단,흉기등)",16.0,13.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭발성물건파열(과실),4.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭발성물건파열(치사·상),1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭행,36317.0,34381.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭행(상습),21.0,20.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭행치사,8.0,8.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,폭행치상,358.0,346.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,풍속범죄,5381.0,4835.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,풍속영업의규제에관한법률,58.0,57.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,피의사실공표,3.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,하수도법,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,하천법,5.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,학원의설립·운영및과외교섭에관한법률,129.0,129.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,"허위감정,증거인멸·은닉,증인은닉죄",26.0,14.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,현주·공용건조물등방화,105.0,99.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,현주건조물등방화치사,5.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,현주건조물등방화치상,4.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,협박,2929.0,2724.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,협박(상습),3.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,협박(특수),1424.0,1393.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,형의실효등에관한법률,3.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,화물자동차운수사업법,591.0,579.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,환경범죄,52.0,51.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2017,범위확인필요,횡령,15316.0,6706.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,13세미만미성년자강간·간음,10.0,10.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,13세미만미성년자강간등,4.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,13세미만미성년자강제추행·추행,140.0,116.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,가스등공급사용방해(치사·상),6.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,가스등방출(치사·상),2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,가정폭력범죄의처벌등에관한특례법위반,75.0,73.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강간,1171.0,1148.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강간등살인·치사,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강간등상해·치상,21.0,19.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강간살인·치사,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강간상해·치상,62.0,65.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강도,143.0,151.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강도강간,7.0,11.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강도살인·치사,3.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강도상해·치상,30.0,32.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강력범죄,6991.0,6598.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강제추행,5001.0,4671.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강제추행(상습),5.0,8.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,강제추행상해·치상,31.0,30.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,개인정보보호법,365.0,276.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,건설산업기본법,517.0,315.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,건설폐기물의재활용촉진에관한법률,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,건축법,260.0,247.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,게임산업진흥에관한법률,801.0,771.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,경범죄처벌법,1780.0,1652.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,고압가스안전관리법,8.0,7.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공갈,788.0,497.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공갈(상습),12.0,13.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공무방해에관한죄,2442.0,2380.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공무상비밀누설,4.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공문서위조·변조,523.0,421.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공안을해하는죄,13.0,11.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공연음란,588.0,480.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공유수면관리및매립에관한법률위반,1.0,,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공인등의위조·부정사용및행사,70.0,65.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공인중개사법,140.0,131.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공전자기록등위작·변작,10.0,9.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공중밀집장소에서의추행,995.0,887.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공중위생관리법,405.0,422.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,공직선거법,195.0,169.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,과실치사상의죄,1122.0,994.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,관세법,2.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교육환경법,325.0,324.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교통방해의죄,88.0,91.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교통범죄,61139.0,60267.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교통사고,40844.0,39392.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교통사고외,20295.0,20875.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,교통사고처리특례법,34786.0,33745.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,국가보안법,13.0,9.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,국민건강보험법,112.0,71.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,국민연금법,24.0,20.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,국외이송약취·유인·인신매매,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,국토의계획및이용에관한법률,45.0,42.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,권리행사를방해하는죄,2030.0,1472.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,근로기준법,7.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타,2036.0,1868.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타 강간·강제추행 등,59.0,57.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타경제범죄,163.0,137.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타노동범죄,107.0,98.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타도박범죄,286.0,242.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타범죄,42522.0,34988.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타병역범죄,2.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타보건범죄,339.0,324.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타선거범죄,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타안보범죄,4.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타통화에관한죄,142.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,기타환경범죄,31.0,33.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,낙태의죄,9.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,내수면어업법,1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,노동범죄,184.0,167.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,노동조합및노동관계조정법,2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,농수산물유통및가격안정에관한법률,5.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,농지법,1.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,뇌물공여등,8.0,6.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,뇌물수수등,29.0,25.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,담배사업법,37.0,38.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,대기환경보전법,13.0,15.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,대부업의등록및금융이용자보호에관한법률,295.0,228.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법,2292.0,2173.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법(공동위험행위),6.0,8.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법(무면허운전),4377.0,4333.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법(사고후미조치),1166.0,923.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법(음주운전),15355.0,15921.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로교통법(음주측정거부),328.0,333.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도로법,141.0,189.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도박,437.0,404.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도박(상습),13.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도박개장,77.0,70.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도박범죄,813.0,721.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도시가스사업법,8.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,도시공원및녹지등에관한법률,15.0,14.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,독점규제및공정거래에관한법률,2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,독직폭행·가혹행위,39.0,18.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,디자인보호법,63.0,49.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,마약류관리에관한법률(대마),205.0,193.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,마약류관리에관한법률(마약),48.0,45.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,마약류관리에관한법률(향정),1289.0,948.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,마약류불법거래방지에관한특례법,11.0,,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,마약범죄,1553.0,1186.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,명예에관한죄,7237.0,5035.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,무고의죄,1188.0,873.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,문서·인장,2555.0,2014.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,문화재보호법,8.0,8.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,미성년자간음(심신미약자),2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,미성년자의제강간,10.0,8.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,미성년자의제강제추행,2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,미성년자추행(심신미약자),1.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,방문판매등에관한법률,49.0,43.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,방화,293.0,262.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,방화연소,5.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,배임,1024.0,828.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,배임수재,43.0,29.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,배임증재,5.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,범인은닉·범인도피죄,14.0,11.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,변호사법,141.0,87.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,병역범죄,3456.0,3443.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,병역법,2052.0,2036.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,보건범죄,2899.0,2834.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,보건범죄특조법(부정의료업자),40.0,36.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,보건범죄특조법(부정의약품),2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,보험사기방지특별법위반,480.0,547.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,부당이득,17.0,15.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,부정경쟁방지및영업비밀보호에관한법률,177.0,140.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,부정수표단속법,422.0,279.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,부정청탁금지법,12.0,10.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,불법사용,56.0,49.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,비밀침해죄,22.0,12.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사격장안전법,2.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사기,55371.0,36569.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사기(상습),158.0,142.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사문서위조·변조,1825.0,1428.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사인등의위조·부정사용및행사,40.0,34.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,사전자기록등위작·변작,87.0,57.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,산업안전보건법,4.0,4.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,살인,33.0,32.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,살인기수,45.0,44.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,살인미수등,98.0,95.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,상표법,691.0,636.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,상해,5126.0,4894.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,상해(상습),9.0,9.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,상해(중),9.0,9.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,상해치사,7.0,7.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,생명윤리및안전에관한법률,3.0,2.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,석유및석유대체연료사업법,17.0,32.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,선거범죄,214.0,182.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,선박안전법,,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매방지및피해자보호등에관한법률위반,5.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매알선등행위의처벌에관한법률위반(기타),406.0,397.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매알선등행위의처벌에관한법률위반(성매매),434.0,375.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매알선등행위의처벌에관한법률위반(성매매강요등),2.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매알선등행위의처벌에관한법률위반(성매매광고),30.0,17.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성매매알선등행위의처벌에관한법률위반(성매매알선등),542.0,527.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입),193.0,160.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)",2135.0,1961.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성폭력범죄의처벌등에관한특례법(통신매체이용음란),357.0,284.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성폭력범죄의처벌등에관한특례법위반(기타),984.0,911.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,성풍속범죄,3924.0,3308.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,소방기본법,7.0,6.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,손괴,10842.0,6020.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,손괴의죄,10842.0,6020.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,수도법,7.0,9.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,식품위생법,1057.0,1034.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,신앙에관한죄,43.0,42.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,"신용,업무와경매에관한죄",5508.0,5257.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,신용정보의이용및보호에관한법률,6.0,7.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,실용신안법,4.0,3.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,실화및업무상실화죄,321.0,250.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(강요행위등),9.0,10.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(기타),70.0,62.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(매매),2.0,1.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(성매수등),16.0,15.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(아동·청소년성착취물소지·제작·배포등),164.0,119.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동·청소년의성보호에관한법률위반(알선영업행위등),4.0,5.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동복지법위반(기타),334.0,323.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
2018,범위확인필요,아동복지법위반(유기·학대 등),243.0,239.0,,2011-2022,132_DT_13204_2011_N213_20260915163035.csv,TIME_MACHINE
