year,region,crime_type_original,occurrence_count,arrest_count,clearance_rate,source_period,source_file,data_role,has_occurrence,has_arrest,has_clearance_rate,calculated_clearance_rate,rate_difference,clearance_over_100,rate_mismatch,quality_flag,real_data_evidence,crime_data_map,time_machine,yolo_evidence,crime_group_standard,csi_core_group,is_aggregate,crime_group_refined,related_groups,is_multi_group,csi_analysis_group,include_detail_analysis
1991,범위확인필요,공유수면관리법,17.0,11.0,64.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,64.70588235294117,0.0058823529411711,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,공유수면매립법,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,공인위조부정행사죄,13.0,21.0,161.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,161.53846153846155,0.0384615384615472,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,위조,위조,False,True,True
1991,범위확인필요,공중위생법,1694.0,1756.0,103.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.6599763872491,0.0400236127509003,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,과실치상의죄,891.0,885.0,99.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,99.32659932659934,0.0265993265993387,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,관세법,30.0,40.0,133.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,133.33333333333331,0.033333333333303,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,광고물등관리법,232.0,221.0,95.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,95.25862068965516,0.0413793103448227,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,교통 방해의 죄,13.0,13.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,교통사고처리특례법,51841.0,52035.0,100.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.37422117628904,0.025778823710965,True,False,CLEARANCE_OVER_100,True,True,True,False,교통,False,False,교통,,False,True,True
1991,범위확인필요,교통사범,51841.0,52035.0,100.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.37422117628904,0.025778823710965,True,False,CLEARANCE_OVER_100,True,True,True,False,교통,False,True,기타,,False,False,False
1991,범위확인필요,국가보안법,89.0,91.0,102.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,102.24719101123596,0.0471910112359523,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,국교에 관한 죄,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,국기에 관한 죄,3.0,1.0,33.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,33.33333333333333,0.0333333333333314,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,국토이용관리법,76.0,75.0,98.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,98.68421052631578,0.0157894736842223,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,국회의원 선거법,32.0,32.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,군복 군용물 등 장구류 단속,2.0,1.0,50.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,50.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,권리행사방해죄,309.0,316.0,102.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,102.2653721682848,0.0346278317151984,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,근로기준법,14.0,12.0,85.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,85.71428571428571,0.0142857142857053,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,기타문서에 관한죄,216.0,224.0,103.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.7037037037037,0.0037037037036924,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,기타약취유인죄,41.0,52.0,126.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,126.82926829268293,0.0292682926829286,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,기타유가증권우표인지에 관한 죄,4.0,4.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,기타통화에 관한 죄,8.0,7.0,87.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,87.5,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,기타특별법,3323.0,3294.0,99.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,99.12729461330125,0.0272946133012368,False,False,OK,True,True,True,False,기타,False,True,기타,,False,False,False
1991,범위확인필요,기타형법범,5573.0,5251.0,94.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,94.22214247263592,0.0221424726359202,False,False,OK,True,True,True,False,기타,False,True,기타,,False,False,False
1991,범위확인필요,낙태에 관한죄,5.0,2.0,40.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,40.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,내수면어업개발촉진법,20.0,22.0,110.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,110.0,1.4210854715202004e-14,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,노동쟁의조정법,6.0,7.0,116.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,116.66666666666669,0.0333333333333314,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,노동조합법,,1.0,,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,False,True,False,,,False,False,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,농지보전이용법,11.0,10.0,90.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,90.9090909090909,0.0090909090909008,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,뇌물공여죄,457.0,461.0,100.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.87527352297596,0.0247264770240605,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,공직·부패,,False,True,True
1991,범위확인필요,뇌물수수죄,229.0,238.0,103.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.9301310043668,0.0301310043668081,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,공직·부패,,False,True,True
1991,범위확인필요,담배전매법,136.0,226.0,166.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,166.1764705882353,0.0235294117646844,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,대마관리법,127.0,134.0,105.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,105.51181102362204,0.0118110236220445,True,False,CLEARANCE_OVER_100,True,True,True,False,마약,True,False,마약,마약,False,True,True
1991,범위확인필요,대외무역법,15.0,18.0,120.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,120.0,0.0,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,도로교통법,50023.0,49900.0,99.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,99.75411310797033,0.0458868920296708,False,False,OK,True,True,True,False,교통,False,False,교통,,False,True,True
1991,범위확인필요,도로법,2059.0,2034.0,98.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,98.78581835842644,0.0141816415735718,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,도박개장죄,20.0,28.0,140.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,140.0,0.0,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,도박,도박,False,True,True
1991,범위확인필요,도박죄,794.0,810.0,102.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,102.01511335012594,0.0151133501259437,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,도박,도박,False,True,True
1991,범위확인필요,도시계획법,1015.0,974.0,96.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,95.96059113300493,0.0394088669950747,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,도주와 도주원조죄,1.0,,0.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,False,True,,,False,False,MISSING_ARREST,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,독물 및 극물에 관한 법률,342.0,366.0,107.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,107.01754385964912,0.0175438596491233,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,독직가혹행위죄,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,마약법,95.0,107.0,112.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,112.6315789473684,0.0315789473684162,True,False,CLEARANCE_OVER_100,True,True,True,False,마약,True,False,마약,마약,False,True,True
1991,범위확인필요,매장 및 묘지에 관한법,12.0,10.0,83.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,83.33333333333334,0.0333333333333456,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,명예에 관한 죄,404.0,360.0,89.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,89.10891089108911,0.0089108910891155,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,무고죄,262.0,256.0,97.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,97.70992366412212,0.0099236641221267,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,문화재보호법,25.0,17.0,68.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,68.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,물가안정·공정거래법,16.0,6.0,37.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,37.5,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,미성년자보호법,723.0,715.0,98.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,98.89349930843709,0.0065006915629339,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,미성년자약취유인죄,40.0,37.0,92.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,92.5,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,민방위기본법,4512.0,4038.0,89.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,89.49468085106383,0.0053191489361665,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,밀항단속법,64.0,67.0,104.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,104.6875,0.0125000000000028,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,방화,273.0,146.0,53.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,53.47985347985348,0.0201465201465183,False,False,OK,True,True,True,False,방화,True,False,방화,방화,False,True,True
1991,범위확인필요,방화등예비음모,14.0,9.0,64.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,64.28571428571429,0.0142857142857053,False,False,OK,True,True,True,False,방화,True,False,방화,방화,False,True,True
1991,범위확인필요,배임,668.0,673.0,100.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.74850299401196,0.0485029940119687,True,False,CLEARANCE_OVER_100,True,True,True,False,사기,True,False,재산·경제,,False,True,True
1991,범위확인필요,배임수재,6.0,7.0,116.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,116.66666666666669,0.0333333333333314,True,False,CLEARANCE_OVER_100,True,True,True,False,사기,True,False,재산·경제,,False,True,True
1991,범위확인필요,배임증재,1.0,2.0,200.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,200.0,0.0,True,False,CLEARANCE_OVER_100,True,True,True,False,사기,True,False,재산·경제,,False,True,True
1991,범위확인필요,범인은닉·범인도피죄,12.0,17.0,141.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,141.66666666666669,0.033333333333303,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,변호사법,128.0,137.0,107.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,107.03125,0.03125,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,병역법,4941.0,4770.0,96.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,96.53916211293262,0.0391621129326154,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,병역법위반등의 범죄처벌특조법,719.0,702.0,97.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,97.63560500695412,0.035605006954114,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,보건범죄단속에 관한 특별조치법,106.0,92.0,86.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,86.79245283018868,0.0075471698113176,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,보통살인죄,112.0,111.0,99.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,99.10714285714286,0.0071428571428668,False,False,OK,True,True,True,False,살인,True,False,살인,살인,False,True,True
1991,범위확인필요,복표발매·중개·취득죄,29.0,30.0,103.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.44827586206895,0.0482758620689622,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,복표발행등단속법,31.0,32.0,103.2,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.2258064516129,0.0258064516128939,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,부동산중개업법,216.0,200.0,92.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,92.5925925925926,0.007407407407399,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,부정경쟁방지법,99.0,95.0,96.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,95.95959595959596,0.0404040404040415,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,부정수표단속법,12019.0,8902.0,74.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,74.06606206839172,0.0339379316082784,False,False,OK,True,True,True,False,기타,False,False,재산·경제,,False,True,True
1991,범위확인필요,비밀침해죄,2.0,2.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,사기,16026.0,14903.0,93.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,92.992636964932,0.0073630350680105,False,False,OK,True,True,True,False,사기,True,False,재산·경제,사기,False,True,True
1991,범위확인필요,사문서위·변조죄,775.0,779.0,100.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.51612903225806,0.016129032258064,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,위조,위조,False,True,True
1991,범위확인필요,사인위조부정행사죄,12.0,10.0,83.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,83.33333333333334,0.0333333333333456,False,False,OK,True,True,True,False,기타,False,False,위조,위조,False,True,True
1991,범위확인필요,사회보호법,62.0,67.0,108.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,108.06451612903226,0.035483870967738,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,산림법,71.0,71.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,산업안전보건법,8.0,4.0,50.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,50.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,살인,133.0,138.0,103.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,103.7593984962406,0.0406015037593903,True,False,CLEARANCE_OVER_100,True,True,True,False,살인,True,False,살인,살인,False,True,True
1991,범위확인필요,살인미수예비음모죄,8.0,11.0,137.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,137.5,0.0,True,False,CLEARANCE_OVER_100,True,True,True,False,살인,True,False,살인,살인,False,True,True
1991,범위확인필요,상법,24.0,18.0,75.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,75.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,상습강도죄,1.0,1.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,강도,True,False,강도,강도,False,True,True
1991,범위확인필요,상습도박죄,50.0,55.0,110.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,110.0,1.4210854715202004e-14,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,도박,도박,False,True,True
1991,범위확인필요,상습장물취득죄,6.0,13.0,216.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,216.66666666666663,0.0333333333333314,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,절도,절도,False,True,True
1991,범위확인필요,상습절도,643.0,358.0,55.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,55.676516329704505,0.0234836702954979,False,False,OK,True,True,True,False,절도,True,False,절도,절도,False,True,True
1991,범위확인필요,상표법,272.0,269.0,98.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,98.89705882352942,0.0029411764705855,False,False,OK,True,True,True,False,기타,False,False,지식재산,,False,True,True
1991,범위확인필요,상해,4733.0,4667.0,98.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,98.60553560109868,0.0055356010986713,False,False,OK,True,True,True,False,폭력,True,False,폭력,폭력,False,True,True
1991,범위확인필요,상해치사,37.0,45.0,121.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,121.62162162162164,0.0216216216216338,True,False,CLEARANCE_OVER_100,True,True,True,False,폭력,True,False,폭력,폭력,False,True,True
1991,범위확인필요,석유사업법,103.0,87.0,84.5,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,84.46601941747572,0.0339805825242791,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,석유산업법,13.0,16.0,123.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,123.07692307692308,0.0230769230769141,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,선박안전법,3.0,2.0,66.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,66.66666666666666,0.0333333333333456,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,선박직원법,12.0,12.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,소방법,15.0,15.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,손괴의죄,862.0,731.0,84.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,84.80278422273781,0.0027842227378158,False,False,OK,True,True,True,False,기타,False,False,손괴,,False,True,True
1991,범위확인필요,수산업법,5.0,10.0,200.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,200.0,0.0,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,수산자원보호법,6.0,4.0,66.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,66.66666666666666,0.0333333333333456,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,식품위생법,14227.0,14186.0,99.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,99.71181556195964,0.0118155619596507,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,신앙에 관한 죄,12.0,12.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,신용·업무와 경매에 관한 죄,216.0,220.0,101.9,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,101.85185185185186,0.0481481481481438,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,실용신안법,47.0,44.0,93.6,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,93.61702127659576,0.0170212765957558,False,False,OK,True,True,True,False,기타,False,False,지식재산,,False,True,True
1991,범위확인필요,실화 및 업무상실화죄,834.0,429.0,51.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,51.43884892086332,0.038848920863316,False,False,OK,True,True,True,False,기타,False,False,방화,방화,False,True,True
1991,범위확인필요,아동복지법,45.0,38.0,84.4,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,84.44444444444444,0.0444444444444371,False,False,OK,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,아편에 관한죄,,3.0,,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,False,True,False,,,False,False,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,액화석유가스법,26.0,28.0,107.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,107.6923076923077,0.0076923076923094,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,야간주거침입절도,940.0,877.0,93.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,93.29787234042554,0.0021276595744552,False,False,OK,True,True,True,False,절도,True,False,절도,절도,False,True,True
1991,범위확인필요,약사법,297.0,298.0,100.3,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.33670033670036,0.0367003367003491,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,약취강도죄,4.0,4.0,100.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,100.0,0.0,False,False,OK,True,True,True,False,강도,True,False,강도,강도,False,True,True
1991,범위확인필요,양곡관리법,24.0,29.0,120.8,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,120.83333333333331,0.0333333333333314,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,어선법,3.0,5.0,166.7,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,166.66666666666669,0.033333333333303,True,False,CLEARANCE_OVER_100,True,True,True,False,기타,False,False,기타,,False,False,True
1991,범위확인필요,업무상배임,185.0,187.0,101.1,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,101.08108108108108,0.0189189189189278,True,False,CLEARANCE_OVER_100,True,True,True,False,사기,True,False,재산·경제,,False,True,True
1991,범위확인필요,업무상장물취득죄,50.0,47.0,94.0,1990-2010,132_TX_132_2009_H1003_20260915164522.csv,TIME_MACHINE,True,True,True,94.0,0.0,False,False,OK,True,True,True,False,기타,False,False,절도,절도,False,True,True
