evidence_id,year,region,crime_type_original,crime_group_refined,related_groups,occurrence_count,arrest_count,clearance_rate,previous_occurrence,yoy_change_rate,trend_direction,quality_flag,data_warning,evidence_card_text,source_file,display_ready
DATA-008144,2013,범위확인필요,특가법(절도),절도,절도,1622.0,1632.0,,1410.0,15.035460992907801,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,"발생 1,622건 / 검거 1,632건 / 전년 대비 +15.0%",132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008145,2014,범위확인필요,특가법(절도),절도,절도,1675.0,1447.0,,1622.0,3.2675709001233044,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,"발생 1,675건 / 검거 1,447건 / 전년 대비 +3.3%",132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008146,2015,범위확인필요,특가법(절도),절도,절도,212.0,192.0,,1675.0,-87.34328358208955,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 212건 / 검거 192건 / 전년 대비 -87.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008147,2016,범위확인필요,특가법(절도),절도,절도,47.0,49.0,,212.0,-77.83018867924528,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 47건 / 검거 49건 / 전년 대비 -77.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008148,2017,범위확인필요,특가법(절도),절도,절도,193.0,186.0,,47.0,310.6382978723404,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 193건 / 검거 186건 / 전년 대비 +310.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008149,2018,범위확인필요,특가법(절도),절도,절도,313.0,298.0,,193.0,62.17616580310881,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 313건 / 검거 298건 / 전년 대비 +62.2%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008150,2019,범위확인필요,특가법(절도),절도,절도,364.0,347.0,,313.0,16.293929712460063,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 364건 / 검거 347건 / 전년 대비 +16.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008151,2020,범위확인필요,특가법(절도),절도,절도,370.0,356.0,,364.0,1.6483516483516485,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 370건 / 검거 356건 / 전년 대비 +1.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008152,2021,범위확인필요,특가법(절도),절도,절도,367.0,356.0,,370.0,-0.8108108108108109,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 367건 / 검거 356건 / 전년 대비 -0.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008153,2022,범위확인필요,특가법(절도),절도,절도,366.0,352.0,,367.0,-0.2724795640326975,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 366건 / 검거 352건 / 전년 대비 -0.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008154,1995,범위확인필요,특가법(조세),기타,,2.0,3.0,150.0,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 2건 / 검거 3건 / 공표 검거율 150.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008155,1999,범위확인필요,특가법(조세),기타,,6.0,6.0,100.0,2.0,,비교불가,OK,,발생 6건 / 검거 6건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008156,2000,범위확인필요,특가법(조세),기타,,2.0,3.0,150.0,6.0,-66.66666666666666,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 2건 / 검거 3건 / 공표 검거율 150.0% / 전년 대비 -66.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008157,2001,범위확인필요,특가법(조세),기타,,4.0,2.0,50.0,2.0,100.0,증가,OK,,발생 4건 / 검거 2건 / 공표 검거율 50.0% / 전년 대비 +100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008158,2002,범위확인필요,특가법(조세),기타,,5.0,2.0,40.0,4.0,25.0,증가,OK,,발생 5건 / 검거 2건 / 공표 검거율 40.0% / 전년 대비 +25.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008159,2003,범위확인필요,특가법(조세),기타,,4.0,5.0,125.0,5.0,-20.0,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 4건 / 검거 5건 / 공표 검거율 125.0% / 전년 대비 -20.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008160,2004,범위확인필요,특가법(조세),기타,,4.0,3.0,75.0,4.0,0.0,유사,OK,,발생 4건 / 검거 3건 / 공표 검거율 75.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008161,2005,범위확인필요,특가법(조세),기타,,5.0,4.0,80.0,4.0,25.0,증가,OK,,발생 5건 / 검거 4건 / 공표 검거율 80.0% / 전년 대비 +25.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008162,2006,범위확인필요,특가법(조세),기타,,14.0,12.0,85.7,5.0,180.0,증가,OK,,발생 14건 / 검거 12건 / 공표 검거율 85.7% / 전년 대비 +180.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008163,2007,범위확인필요,특가법(조세),기타,,12.0,14.0,116.7,14.0,-14.285714285714285,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 12건 / 검거 14건 / 공표 검거율 116.7% / 전년 대비 -14.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008164,2008,범위확인필요,특가법(조세),기타,,28.0,20.0,71.4,12.0,133.33333333333331,증가,OK,,발생 28건 / 검거 20건 / 공표 검거율 71.4% / 전년 대비 +133.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008165,2009,범위확인필요,특가법(조세),기타,,43.0,39.0,90.7,28.0,53.57142857142857,증가,OK,,발생 43건 / 검거 39건 / 공표 검거율 90.7% / 전년 대비 +53.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008166,2010,범위확인필요,특가법(조세),기타,,80.0,50.0,62.5,43.0,86.04651162790698,증가,OK,,발생 80건 / 검거 50건 / 공표 검거율 62.5% / 전년 대비 +86.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008167,2011,범위확인필요,특가법(조세),기타,,60.0,48.0,,80.0,-25.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 60건 / 검거 48건 / 전년 대비 -25.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008168,2012,범위확인필요,특가법(조세),기타,,57.0,39.0,,60.0,-5.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 57건 / 검거 39건 / 전년 대비 -5.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008169,2013,범위확인필요,특가법(조세),기타,,72.0,57.0,,57.0,26.31578947368421,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 72건 / 검거 57건 / 전년 대비 +26.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008170,2014,범위확인필요,특가법(조세),기타,,55.0,45.0,,72.0,-23.61111111111111,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 55건 / 검거 45건 / 전년 대비 -23.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008171,2015,범위확인필요,특가법(조세),기타,,51.0,50.0,,55.0,-7.2727272727272725,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 51건 / 검거 50건 / 전년 대비 -7.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008172,2016,범위확인필요,특가법(조세),기타,,79.0,68.0,,51.0,54.90196078431373,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 79건 / 검거 68건 / 전년 대비 +54.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008173,2017,범위확인필요,특가법(조세),기타,,97.0,76.0,,79.0,22.78481012658228,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 97건 / 검거 76건 / 전년 대비 +22.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008174,2018,범위확인필요,특가법(조세),기타,,117.0,85.0,,97.0,20.618556701030926,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 117건 / 검거 85건 / 전년 대비 +20.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008175,2019,범위확인필요,특가법(조세),기타,,81.0,64.0,,117.0,-30.76923076923077,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 81건 / 검거 64건 / 전년 대비 -30.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008176,2020,범위확인필요,특가법(조세),기타,,90.0,68.0,,81.0,11.11111111111111,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 90건 / 검거 68건 / 전년 대비 +11.1%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008177,2021,범위확인필요,특가법(조세),기타,,51.0,38.0,,90.0,-43.333333333333336,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 51건 / 검거 38건 / 전년 대비 -43.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008178,2022,범위확인필요,특가법(조세),기타,,55.0,35.0,,51.0,7.8431372549019605,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 55건 / 검거 35건 / 전년 대비 +7.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008179,2020,범위확인필요,특가법(직무유기),공직·부패,,2.0,,,,,비교불가,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 2건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008180,1998,범위확인필요,특가법(체포),기타,,1.0,1.0,100.0,,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008181,2010,범위확인필요,특가법(체포),기타,,1.0,1.0,100.0,1.0,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008182,2013,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,3.0,3.0,,,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008183,2014,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,2.0,2.0,,3.0,-33.33333333333333,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 -33.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008184,2015,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,2.0,2.0,,2.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 2건 / 검거 2건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008185,2016,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,3.0,3.0,,2.0,50.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건 / 전년 대비 +50.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008186,2017,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,4.0,4.0,,3.0,33.33333333333333,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 4건 / 전년 대비 +33.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008187,2018,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,3.0,3.0,,4.0,-25.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건 / 전년 대비 -25.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008188,2019,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,3.0,3.0,,3.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 3건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008189,2020,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,3.0,2.0,,3.0,0.0,유사,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 3건 / 검거 2건 / 전년 대비 +0.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008190,2021,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,4.0,4.0,,3.0,33.33333333333333,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 4건 / 전년 대비 +33.3%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008191,2022,범위확인필요,"특가법(체포·감금,독직폭행·가혹행위)",폭력,폭력,7.0,4.0,,4.0,75.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 7건 / 검거 4건 / 전년 대비 +75.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008192,2000,범위확인필요,특가법(체포감금),기타,,,1.0,100.0,,,비교불가,MISSING_OCCURRENCE,발생건수 없음,검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008193,1994,범위확인필요,특가법(통화),기타,,,1.0,,,,비교불가,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,발생건수 없음 | 공표 검거율 없음,검거 1건,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008194,1996,범위확인필요,특가법(통화),기타,,1.0,,0.0,,,비교불가,MISSING_ARREST,검거건수 없음,발생 1건 / 공표 검거율 0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008195,1996,범위확인필요,특가법(통화위조),위조,위조,2.0,,0.0,,,비교불가,MISSING_ARREST,검거건수 없음,발생 2건 / 공표 검거율 0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008196,1997,범위확인필요,특가법(통화위조),위조,위조,6.0,,0.0,2.0,200.0,증가,MISSING_ARREST,검거건수 없음,발생 6건 / 공표 검거율 0.0% / 전년 대비 +200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008197,1998,범위확인필요,특가법(통화위조),위조,위조,6.0,,,6.0,0.0,유사,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 6건 / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008198,1999,범위확인필요,특가법(통화위조),위조,위조,19.0,3.0,15.8,6.0,216.66666666666666,증가,OK,,발생 19건 / 검거 3건 / 공표 검거율 15.8% / 전년 대비 +216.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008199,2000,범위확인필요,특가법(통화위조),위조,위조,16.0,1.0,6.3,19.0,-15.789473684210526,감소,OK,,발생 16건 / 검거 1건 / 공표 검거율 6.3% / 전년 대비 -15.8%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008200,2001,범위확인필요,특가법(통화위조),위조,위조,20.0,3.0,15.0,16.0,25.0,증가,OK,,발생 20건 / 검거 3건 / 공표 검거율 15.0% / 전년 대비 +25.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008201,2002,범위확인필요,특가법(통화위조),위조,위조,43.0,4.0,9.3,20.0,114.99999999999999,증가,OK,,발생 43건 / 검거 4건 / 공표 검거율 9.3% / 전년 대비 +115.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008202,2003,범위확인필요,특가법(통화위조),위조,위조,38.0,2.0,5.3,43.0,-11.627906976744185,감소,OK,,발생 38건 / 검거 2건 / 공표 검거율 5.3% / 전년 대비 -11.6%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008203,2004,범위확인필요,특가법(통화위조),위조,위조,19.0,2.0,10.5,38.0,-50.0,감소,OK,,발생 19건 / 검거 2건 / 공표 검거율 10.5% / 전년 대비 -50.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008204,2005,범위확인필요,특가법(통화위조),위조,위조,18.0,3.0,16.7,19.0,-5.263157894736842,감소,OK,,발생 18건 / 검거 3건 / 공표 검거율 16.7% / 전년 대비 -5.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008205,2006,범위확인필요,특가법(통화위조),위조,위조,52.0,5.0,9.6,18.0,188.88888888888889,증가,OK,,발생 52건 / 검거 5건 / 공표 검거율 9.6% / 전년 대비 +188.9%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008206,2007,범위확인필요,특가법(통화위조),위조,위조,628.0,1.0,0.2,52.0,1107.6923076923076,증가,OK,,발생 628건 / 검거 1건 / 공표 검거율 0.2% / 전년 대비 +1107.7%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008207,2008,범위확인필요,특가법(통화위조),위조,위조,907.0,5.0,0.6,628.0,44.42675159235669,증가,OK,,발생 907건 / 검거 5건 / 공표 검거율 0.6% / 전년 대비 +44.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008208,2009,범위확인필요,특가법(통화위조),위조,위조,1166.0,11.0,0.9,907.0,28.555678059536937,증가,OK,,"발생 1,166건 / 검거 11건 / 공표 검거율 0.9% / 전년 대비 +28.6%",132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008209,2010,범위확인필요,특가법(통화위조),위조,위조,1003.0,15.0,1.5,1166.0,-13.979416809605489,감소,OK,,"발생 1,003건 / 검거 15건 / 공표 검거율 1.5% / 전년 대비 -14.0%",132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008210,2011,범위확인필요,특가법(통화위조),위조,위조,1448.0,22.0,,1003.0,44.36689930209372,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,"발생 1,448건 / 검거 22건 / 전년 대비 +44.4%",132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008211,2012,범위확인필요,특가법(통화위조),위조,위조,1661.0,18.0,,1448.0,14.709944751381215,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,"발생 1,661건 / 검거 18건 / 전년 대비 +14.7%",132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008212,2013,범위확인필요,특가법(통화위조),위조,위조,780.0,9.0,,1661.0,-53.04033714629741,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 780건 / 검거 9건 / 전년 대비 -53.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008213,2014,범위확인필요,특가법(통화위조),위조,위조,682.0,23.0,,780.0,-12.564102564102564,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 682건 / 검거 23건 / 전년 대비 -12.6%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008214,2015,범위확인필요,특가법(통화위조),위조,위조,151.0,9.0,,682.0,-77.85923753665689,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 151건 / 검거 9건 / 전년 대비 -77.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008215,2016,범위확인필요,특가법(통화위조),위조,위조,20.0,,,151.0,-86.75496688741721,감소,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 20건 / 전년 대비 -86.8%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008216,2017,범위확인필요,특가법(통화위조),위조,위조,5.0,1.0,,20.0,-75.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 5건 / 검거 1건 / 전년 대비 -75.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008217,2018,범위확인필요,특가법(통화위조),위조,위조,4.0,3.0,,5.0,-20.0,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 3건 / 전년 대비 -20.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008218,2020,범위확인필요,특가법(통화위조),위조,위조,4.0,,,4.0,,비교불가,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 4건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008219,1994,범위확인필요,특가법(특수강간),성범죄,성범죄,69.0,150.0,217.4,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 69건 / 검거 150건 / 공표 검거율 217.4%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008220,1995,범위확인필요,특가법(특수강간),성범죄,성범죄,4.0,18.0,450.0,69.0,-94.20289855072464,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 4건 / 검거 18건 / 공표 검거율 450.0% / 전년 대비 -94.2%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008221,1996,범위확인필요,특가법(특수강간),성범죄,성범죄,3.0,8.0,266.7,4.0,-25.0,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 3건 / 검거 8건 / 공표 검거율 266.7% / 전년 대비 -25.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008222,1998,범위확인필요,특가법(특수강간),성범죄,성범죄,,2.0,200.0,3.0,,비교불가,MISSING_OCCURRENCE|CLEARANCE_OVER_100,발생건수 없음 | 검거율 100% 초과,검거 2건 / 공표 검거율 200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008223,1999,범위확인필요,특가법(특수강간),성범죄,성범죄,1.0,2.0,200.0,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 1건 / 검거 2건 / 공표 검거율 200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008224,2000,범위확인필요,특가법(특수강간),성범죄,성범죄,,1.0,100.0,1.0,,비교불가,MISSING_OCCURRENCE,발생건수 없음,검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008225,2008,범위확인필요,특가법(향정),마약,마약,1.0,1.0,100.0,,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008226,2010,범위확인필요,특가법(향정),마약,마약,1.0,1.0,100.0,1.0,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008227,2017,범위확인필요,특가법(향정),마약,마약,1.0,,,1.0,,비교불가,MISSING_ARREST|MISSING_CLEARANCE_RATE,검거건수 없음 | 공표 검거율 없음,발생 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008228,2021,범위확인필요,특가법(향정),마약,마약,1.0,1.0,,1.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 1건 / 검거 1건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008229,2022,범위확인필요,특가법(향정),마약,마약,7.0,1.0,,1.0,600.0,증가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 7건 / 검거 1건 / 전년 대비 +600.0%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008230,1994,범위확인필요,특경법(공갈),폭력,폭력,1.0,1.0,100.0,,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008231,1995,범위확인필요,특경법(공갈),폭력,폭력,1.0,1.0,100.0,1.0,0.0,유사,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008232,1996,범위확인필요,특경법(공갈),폭력,폭력,3.0,3.0,100.0,1.0,200.0,증가,OK,,발생 3건 / 검거 3건 / 공표 검거율 100.0% / 전년 대비 +200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008233,1997,범위확인필요,특경법(공갈),폭력,폭력,,1.0,,3.0,,비교불가,MISSING_OCCURRENCE|MISSING_CLEARANCE_RATE,발생건수 없음 | 공표 검거율 없음,검거 1건,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008234,1998,범위확인필요,특경법(공갈),폭력,폭력,1.0,2.0,200.0,,,비교불가,CLEARANCE_OVER_100,검거율 100% 초과,발생 1건 / 검거 2건 / 공표 검거율 200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008235,2000,범위확인필요,특경법(공갈),폭력,폭력,1.0,1.0,100.0,1.0,,비교불가,OK,,발생 1건 / 검거 1건 / 공표 검거율 100.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008236,2001,범위확인필요,특경법(공갈),폭력,폭력,1.0,,0.0,1.0,0.0,유사,MISSING_ARREST,검거건수 없음,발생 1건 / 공표 검거율 0.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008237,2002,범위확인필요,특경법(공갈),폭력,폭력,1.0,2.0,200.0,1.0,0.0,유사,CLEARANCE_OVER_100,검거율 100% 초과,발생 1건 / 검거 2건 / 공표 검거율 200.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008238,2003,범위확인필요,특경법(공갈),폭력,폭력,1.0,3.0,300.0,1.0,0.0,유사,CLEARANCE_OVER_100,검거율 100% 초과,발생 1건 / 검거 3건 / 공표 검거율 300.0% / 전년 대비 +0.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008239,2004,범위확인필요,특경법(공갈),폭력,폭력,4.0,4.0,100.0,1.0,300.0,증가,OK,,발생 4건 / 검거 4건 / 공표 검거율 100.0% / 전년 대비 +300.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008240,2005,범위확인필요,특경법(공갈),폭력,폭력,5.0,6.0,120.0,4.0,25.0,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 5건 / 검거 6건 / 공표 검거율 120.0% / 전년 대비 +25.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008241,2006,범위확인필요,특경법(공갈),폭력,폭력,3.0,1.0,33.3,5.0,-40.0,감소,OK,,발생 3건 / 검거 1건 / 공표 검거율 33.3% / 전년 대비 -40.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008242,2007,범위확인필요,특경법(공갈),폭력,폭력,2.0,3.0,150.0,3.0,-33.33333333333333,감소,CLEARANCE_OVER_100,검거율 100% 초과,발생 2건 / 검거 3건 / 공표 검거율 150.0% / 전년 대비 -33.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008243,2008,범위확인필요,특경법(공갈),폭력,폭력,6.0,7.0,116.7,2.0,200.0,증가,CLEARANCE_OVER_100,검거율 100% 초과,발생 6건 / 검거 7건 / 공표 검거율 116.7% / 전년 대비 +200.0%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008244,2009,범위확인필요,특경법(공갈),폭력,폭력,8.0,7.0,87.5,6.0,33.33333333333333,증가,OK,,발생 8건 / 검거 7건 / 공표 검거율 87.5% / 전년 대비 +33.3%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008245,2010,범위확인필요,특경법(공갈),폭력,폭력,7.0,7.0,100.0,8.0,-12.5,감소,OK,,발생 7건 / 검거 7건 / 공표 검거율 100.0% / 전년 대비 -12.5%,132_TX_132_2009_H1003_20260915164522.csv,True
DATA-008246,2011,범위확인필요,특경법(공갈),폭력,폭력,4.0,3.0,,7.0,-42.857142857142854,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 4건 / 검거 3건 / 전년 대비 -42.9%,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008247,2013,범위확인필요,특경법(공갈),폭력,폭력,9.0,6.0,,4.0,,비교불가,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 9건 / 검거 6건,132_DT_13204_2011_N213_20260915163035.csv,True
DATA-008248,2014,범위확인필요,특경법(공갈),폭력,폭력,6.0,4.0,,9.0,-33.33333333333333,감소,MISSING_CLEARANCE_RATE,공표 검거율 없음,발생 6건 / 검거 4건 / 전년 대비 -33.3%,132_DT_13204_2011_N213_20260915163035.csv,True
